,year_month,us_state,make,phone_series,phone_launch_date,model_family,predecessor,successor,model_age_days,model_age_months,model,sku,sku_no_colour,colour,size,closing_subs_monthly,filed_claims,claims,claims_swap,claims_replacement,ir_rate_swap,ir_rate_replacement,ir_rate_monthly,churn_rate,churn
2917,2022-06-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,846,27,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,1890,18.0,19.0,17.0,2.0,0.0,0.0,0.0100529100529101,0.0883597883597884,167
2918,2022-07-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,877,28,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,1625,15.0,15.0,15.0,0.0,0.0,0.0,0.00923076923076923,0.101538461538462,165
2919,2022-08-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,908,29,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,1380,15.0,15.0,14.0,1.0,0.0,0.0,0.0108695652173913,0.118115942028986,163
2920,2022-09-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,938,30,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,1199,7.0,7.0,4.0,3.0,0.0,0.0,0.00583819849874896,0.0934111759799833,112
2921,2022-10-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,969,31,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,1058,5.0,3.0,3.0,0.0,0.0,0.0,0.00283553875236295,0.0888468809073724,94
2922,2022-11-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,999,32,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,952,4.0,2.0,2.0,0.0,0.0,0.0,0.00210084033613445,0.0682773109243697,65
2923,2022-12-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1030,33,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,831,8.0,4.0,4.0,0.0,0.0,0.0,0.00481347773766546,0.0974729241877256,81
2924,2023-01-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1061,34,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,780,7.0,6.0,4.0,2.0,0.0,0.0,0.00769230769230769,0.0435897435897436,34
2925,2023-02-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1089,35,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,719,3.0,3.0,1.0,2.0,0.0,0.0,0.00417246175243394,0.0556328233657858,40
2926,2023-03-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1120,36,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,677,2.0,3.0,3.0,0.0,0.0,0.0,0.00443131462333826,0.0324963072378139,22
2927,2023-04-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1150,37,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,642,2.0,2.0,2.0,0.0,0.0,0.0,0.00311526479750779,0.0373831775700935,24
2928,2023-05-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1181,38,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037953795379538,23
2929,2023-06-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1211,39,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,581,3.0,3.0,2.0,1.0,0.0,0.0,0.00516351118760757,0.0240963855421687,14
2930,2023-07-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1242,40,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,557,1.0,4.0,4.0,0.0,0.0,0.0,0.00718132854578097,0.0323159784560144,18
2931,2023-08-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1273,41,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,520,3.0,5.0,5.0,0.0,0.0,0.0,0.00961538461538462,0.05,26
2932,2023-09-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1303,42,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,494,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.0031618738713373707,-0.0005766128281907002,0.0025852610431467437,0.0384615384615385,19
2933,2023-10-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1334,43,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,466,1.0,2.0,2.0,0.0,0.0,0.0,0.00429184549356223,0.0407725321888412,19
2934,2023-11-01,Nevada,Samsung,GALAXY S20,2020-03-06,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1364,44,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031390134529148,14
2935,2020-03-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,53,1,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2936,2020-04-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,83,2,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2937,2020-05-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,114,3,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,2
2938,2020-06-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,144,4,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018348623853211,2
2939,2020-07-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,175,5,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194805194805195,3
2940,2020-08-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,206,6,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,160,1.0,2.0,2.0,0.0,0.00625,0.0,0.0125,0.03125,5
2941,2020-09-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,236,7,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,158,3.0,3.0,3.0,0.0,0.0189873417721519,0.0,0.0189873417721519,0.0253164556962025,4
2942,2020-10-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,267,8,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2943,2020-11-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,297,9,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,161,3.0,3.0,3.0,0.0,0.0062111801242236,0.0,0.0186335403726708,0.0062111801242236,1
2944,2020-12-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,328,10,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,159,1.0,1.0,1.0,0.0,0.00628930817610063,0.0,0.00628930817610063,0.0125786163522013,2
2945,2021-01-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,359,11,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,159,1.0,1.0,1.0,0.0,0.0,0.0,0.00628930817610063,0.00628930817610063,1
2946,2021-02-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,387,12,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2947,2021-03-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,418,13,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,169,1.0,1.0,1.0,0.0,0.0,0.0,0.00591715976331361,0.0591715976331361,10
2948,2021-04-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,448,14,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058824,5
2949,2021-05-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,479,15,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0520231213872832,9
2950,2021-06-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,509,16,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621468926553672,11
2951,2021-07-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,540,17,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,194,2.9932440788893704,2.0,2.0,0.0,0.0,0.0,0.0103092783505155,0.0721649484536082,14
2952,2021-08-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,571,18,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,191,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.00523560209424084,0.0209424083769634,4
2953,2021-09-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,601,19,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,181,4.0,3.9185204057585485,3.0522656383898643,0.8662547673686687,0.01686334606845229,0.004785937941263363,0.021649284009715736,0.0607734806629834,11
2954,2021-10-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,632,20,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,172,1.0,1.0,1.0,0.0,0.0,0.0,0.00581395348837209,0.0581395348837209,10
2955,2021-11-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,662,21,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239520958083832,4
2956,2021-12-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,693,22,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308641975308642,5
2957,2022-01-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,724,23,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,158,1.0,1.0,1.0,0.0,0.0,0.0,0.00632911392405063,0.0253164556962025,4
2958,2022-02-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,752,24,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,156,1.0,1.0,1.0,0.0,0.0,0.0,0.00641025641025641,0.0128205128205128,2
2959,2022-03-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,783,25,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,151,1.0,2.0,2.0,0.0,0.0,0.0,0.0132450331125828,0.0264900662251656,4
2960,2022-04-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,813,26,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,148,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.013910353656016183,0.0006679308403519297,0.014578284496368315,0.0202702702702703,3
2961,2022-05-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,844,27,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,144,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.00694444444444444,0.0277777777777778,4
2962,2022-06-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,874,28,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287769784172662,4
2963,2022-07-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,905,29,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145985401459854,2
2964,2022-08-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,936,30,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,131,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.011923402232371458,-0.002174402573482488,0.009748999658889248,0.0458015267175573,6
2965,2022-09-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,966,31,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,127,1.0,2.0,1.0,1.0,0.0,0.0,0.015748031496063,0.031496062992126,4
2966,2022-10-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,997,32,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,121,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.012908807375542654,-0.002354105265505834,0.01055470211003712,0.0495867768595041,6
2967,2022-11-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1027,33,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254237288135593,3
2968,2022-12-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1058,34,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260869565217391,3
2969,2023-01-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1089,35,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,112,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.00892857142857143,0.0267857142857143,3
2970,2023-02-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1117,36,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,109,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.018887452670554084,0.0009069152694686752,0.019794367940023032,0.0275229357798165,3
2971,2023-03-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1148,37,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,101,1.0,1.0,1.0,0.0,0.0,0.0,0.0099009900990099,0.0792079207920792,8
2972,2023-04-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1178,38,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412371134020619,4
2973,2023-05-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1209,39,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166666666667,1
2974,2023-06-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1239,40,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,92,1.0,1.0,0.0,1.0,0.0,0.0,0.0108695652173913,0.0434782608695652,4
2975,2023-07-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1270,41,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574712643678161,5
2976,2023-08-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1301,42,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,3
2977,2023-09-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1331,43,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,81,1.0,1.0,1.0,0.0,0.0,0.0,0.0123456790123457,0.037037037037037,3
2978,2023-10-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1362,44,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,79,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.02605990305177715,0.0012513134730643746,0.027311216524841905,0.0253164556962025,2
2979,2023-11-01,Texas,Samsung,GALAXY S20,2020-02-07,SAMSUNG GALAXY S20 PLUS,SAMSUNG GALAXY NOTE 10 PLUS,SAMSUNG GALAXY S21 PLUS,1392,45,GALAXY S20 PLUS 128GB GRAY,GXYS20P128GRY,GXYS20P128,Gray,128,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533333333333333,4
2981,2020-02-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,28,0,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,5,1.0,1.2771189553144915,1.561965692440661,-0.2848467371262059,0.3123931384881322,-0.05696934742524118,0.2554237910628983,0.0,0
2982,2020-03-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,59,1,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2
2983,2020-04-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,89,2,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2984,2020-05-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,120,3,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224719101123595,2
2985,2020-06-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,150,4,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,126,1.0,1.0,1.0,0.0,0.00793650793650794,0.0,0.00793650793650794,0.00793650793650794,1
2986,2020-07-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,181,5,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,140,3.0,1.0,0.0,1.0,0.0,0.00714285714285714,0.00714285714285714,0.0428571428571429,6
2987,2020-08-01,California,Samsung,GALAXY S20,2020-02-01,SAMSUNG GALAXY S20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA 5G,SAMSUNG GALAXY S21 ULTRA,212,6,GALAXY S20 ULTRA 128GB BLACK,GXYS20U128BLK,GXYS20U128,Black,128,146,2.0,4.0,2.0,2.0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0205479452054795,3
